id,PROHIBE_JORNADA,PROHIBE_CLASES,CONFISCACION,PROHIBE_FOTOS,RESTRINGE_USO,USO_INAPR,PROTOCOLO_USO,PROHIBE_REDES,SIN_REGULACION,PROHIBE_LABORAL
25175,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25175.pdf is not a valid file or url
25180,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25180.pdf is not a valid file or url
25182,0,1,1,1,1,1,0,0,0,0
25185,0,1,0,1,1,0,0,0,0,0
25189,0,0,0,0,0,0,0,0,1,0
25194,0,1,1,0,1,0,1,0,0,0
25197,0,1,1,1,1,1,0,0,0,1
25198,0,1,1,0,1,1,0,0,0,0
25199,0,1,1,0,1,1,0,0,0,0
25201,0,1,1,1,1,0,1,0,0,0
25206,0,1,1,1,1,0,1,0,0,0
25215,0,0,0,0,0,0,0,0,1,0
25218,0,0,0,1,0,1,1,0,0,0
25220,0,1,1,0,1,1,0,0,0,0
25223,0,1,1,1,1,0,1,0,0,0
25241,0,0,0,0,1,1,1,1,0,0
25247,0,1,1,0,1,1,0,1,0,0
25250,0,1,1,0,1,1,1,0,0,0
25256,0,1,1,1,0,1,1,0,0,0
25258,0,1,0,1,1,1,0,0,0,0
25265,0,1,1,0,1,1,0,1,0,0
25269,0,1,1,0,1,1,0,0,0,0
25279,0,1,0,0,1,1,0,0,0,0
25280,0,1,1,0,1,1,0,0,0,1
25282,0,1,1,1,1,1,0,0,0,0
25290,0,1,1,1,1,1,1,0,0,0
25303,1,1,1,0,1,1,1,0,0,0
25304,0,1,0,0,0,1,0,0,0,0
25316,0,1,1,0,1,0,0,0,0,0
25319,0,0,0,1,0,1,1,0,0,0
25324,1,1,1,0,1,0,0,0,0,0
25329,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25329.pdf is not a valid file or url
25330,0,1,1,0,1,1,0,0,0,0
25331,0,1,0,0,1,1,1,0,0,1
25334,0,1,1,0,1,1,0,1,0,0
25347,0,1,1,1,1,1,1,0,0,0
25349,1,1,0,0,1,1,0,0,0,0
25352,0,0,0,1,0,0,0,0,0,0
25356,0,0,0,1,0,0,0,0,0,0
25359,0,0,0,0,1,0,0,0,0,0
25362,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25362.pdf is not a valid file or url
25366,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25366.pdf is not a valid file or url
25367,0,1,1,1,1,1,1,1,0,0
25368,0,1,0,1,1,1,0,0,0,0
25369,0,0,0,1,0,1,1,1,0,0
25371,0,0,0,0,0,1,1,0,0,0
25373,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25373.pdf is not a valid file or url
25382,0,0,0,0,0,0,0,0,0,0
25385,0,1,1,1,1,0,0,0,0,0
25387,0,1,1,0,1,1,0,0,0,0
25389,0,1,1,1,1,1,1,1,0,1
25390,0,1,1,0,1,1,1,0,0,0
25393,0,1,1,1,1,1,1,1,0,0
25396,0,0,0,0,0,0,0,0,0,0
25406,0,1,0,0,1,1,0,0,0,0
25418,0,1,1,0,1,1,0,0,0,0
25436,0,1,1,0,1,1,0,1,0,0
25442,0,1,1,1,1,1,1,1,0,0
25447,0,0,0,0,0,1,0,0,0,0
25450,0,0,0,0,0,1,0,0,0,0
25452,1,1,1,0,1,1,1,0,0,0
25458,0,1,1,0,1,1,0,0,0,0
25462,0,1,1,0,1,1,0,0,0,0
25464,0,1,0,1,1,0,0,0,0,1
25465,1,0,0,1,1,1,0,0,0,0
25471,0,1,1,0,1,1,0,0,0,0
25474,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25474.pdf is not a valid file or url
25475,0,0,0,0,0,1,0,0,0,1
25477,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25477.pdf is not a valid file or url
25478,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25478.pdf is not a valid file or url
25480,0,1,1,1,1,1,1,0,0,0
25481,0,1,0,1,1,1,1,0,0,0
25485,0,1,1,0,1,0,0,0,0,0
25487,0,0,0,0,1,1,0,0,0,0
25501,1,1,1,1,1,0,0,1,0,0
25507,0,1,1,1,1,1,1,0,0,0
25509,0,0,1,1,0,1,1,0,0,0
25510,0,1,0,0,1,1,0,0,0,1
25526,0,1,0,0,1,0,0,0,0,0
25540,0,0,0,0,0,1,0,1,0,0
25541,0,1,1,0,1,1,1,1,0,0
25543,0,0,1,1,1,1,0,0,0,0
25544,0,1,1,1,1,1,1,1,0,0
25550,0,1,0,0,1,1,0,1,0,1
25557,0,0,1,0,0,1,0,0,0,0
25561,0,0,1,1,1,0,0,0,0,0
25571,0,1,0,0,1,1,1,0,0,0
25577,1,1,1,1,1,1,1,1,0,0
25580,0,1,1,1,1,1,0,0,0,0
25589,0,1,0,0,1,1,1,0,1,1
25591,0,1,1,0,1,1,1,0,0,0
25592,0,1,0,0,1,0,1,0,0,0
25599,0,1,1,1,1,1,0,0,0,0
25611,0,1,1,0,1,0,1,0,0,0
25615,0,1,0,0,1,0,0,0,0,0
25624,0,1,0,0,1,1,1,0,0,0
25640,0,0,0,0,0,0,0,0,0,0
25642,0,0,0,1,1,0,0,0,0,0
25644,0,1,1,1,1,0,1,0,0,0
25647,0,1,1,1,1,1,1,1,0,0
25654,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25654.pdf is not a valid file or url
25655,0,0,0,1,1,1,0,1,0,0
25669,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25669.pdf is not a valid file or url
25671,0,1,1,0,1,1,1,0,0,0
25674,0,0,0,0,0,0,0,0,0,0
25675,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_25675.pdf is not a valid file or url
